student_courses
id_student_courses;grade;id_course;id_enrolment
3036;NULL;63220;403
3037;NULL;63280;403
3038;NULL;63216;403
3039;NULL;63213;403
3040;9;63207;404
3041;9;63202;404
3042;9;63278;404
3043;7;63205;404
3044;8;63209;404
3045;6;63215;404
3046;7;63212;404
3047;6;63204;404
3048;6;63203;404
3049;6;63277;404
3050;NULL;63208;405
3051;NULL;63216;405
3052;NULL;63279;405
3053;NULL;63218;405
3054;NULL;63280;405
3055;NULL;63220;405
3056;NULL;63213;405
3057;NULL;63217;405
3058;NULL;63517;405
3059;NULL;63219;405
3060;9;63277;406
3061;9;63278;406
3062;9;63215;406
3063;9;63212;406
3064;9;63205;406
3065;9;63209;406
3066;9;63204;406
3067;9;63202;406
3068;9;63203;406
3069;9;63207;406
3070;NULL;63218;407
3071;NULL;63280;407
3072;NULL;63216;407
3073;NULL;63221;407
3074;NULL;63217;407
3075;NULL;63517;407
3076;NULL;63208;407
3077;NULL;63279;407
3078;NULL;63213;407
3079;NULL;63219;407
3080;9;63212;408
3081;8;63204;408
3082;6;63207;408
3083;7;63215;408
3084;8;63278;408
3085;8;63277;408
3086;8;63205;408
3087;6;63209;408
3088;7;63203;408
3089;8;63202;408
3090;NULL;63213;409
3091;NULL;63219;409
3092;NULL;63208;409
3093;NULL;63217;409
3094;NULL;63517;409
3095;NULL;63279;409
3096;NULL;63216;409
3097;NULL;63280;409
3098;NULL;63221;409
3099;NULL;63218;409
3100;9;63209;410
3101;9;63202;410
3103;9;63212;410
3104;9;63278;410
3105;9;63203;410
3106;9;63204;410
3102;9;63277;410
3107;9;63205;410
3108;9;63215;410
3109;9;63207;410
3110;NULL;63217;411
3111;NULL;63517;411
3112;NULL;63208;411
3113;NULL;63219;411
3114;NULL;63218;411
3115;NULL;63220;411
3116;NULL;63280;411
3117;NULL;63279;411
3118;NULL;63216;411
3119;NULL;63213;411
3120;8;63278;412
3121;6;63207;412
3122;8;63202;412
3123;6;63205;412
3124;7;63209;412
3125;8;63277;412
3126;6;63212;412
3127;8;63215;412
3128;7;63203;412
3129;8;63204;412
3130;NULL;63208;413
3131;NULL;63217;413
3132;NULL;63279;413
3133;NULL;63213;413
3134;NULL;63219;413
3135;NULL;63280;413
3136;NULL;63218;413
3137;NULL;63216;413
3138;NULL;63220;413
3139;NULL;63517;413
3140;9;63278;414
3141;6;63215;414
3142;8;63212;414
3143;9;63277;414
3144;6;63204;414
3145;7;63205;414
3146;8;63203;414
3147;9;63202;414
3148;8;63207;414
3149;9;63209;414
3150;NULL;63213;415
3151;NULL;63217;415
3152;NULL;63219;415
3153;NULL;63208;415
3154;NULL;63279;415
3155;NULL;63216;415
3156;NULL;63220;415
3157;NULL;63280;415
3158;NULL;63517;415
3159;NULL;63218;415
3160;NULL;63204;416
3161;NULL;63212;416
3162;NULL;63202;416
3163;NULL;63209;416
3164;NULL;63278;416
3165;NULL;63205;416
3166;NULL;63203;416
3167;NULL;63215;416
3168;NULL;63277;416
3169;NULL;63207;416
3170;NULL;63212;417
3171;NULL;63278;417
3172;NULL;63277;417
3173;NULL;63205;417
3174;NULL;63202;417
3175;NULL;63204;417
3176;NULL;63215;417
3177;NULL;63207;417
3178;NULL;63203;417
3179;NULL;63209;417
3180;NULL;63203;418
3181;NULL;63277;418
3182;NULL;63207;418
3183;NULL;63209;418
3184;NULL;63205;418
3185;NULL;63212;418
3186;NULL;63202;418
3187;NULL;63215;418
3188;NULL;63278;418
3189;NULL;63204;418
3190;NULL;63205;419
3191;NULL;63209;419
3192;NULL;63204;419
3193;NULL;63203;419
3194;NULL;63202;419
3195;NULL;63207;419
3196;NULL;63215;419
3197;NULL;63277;419
3198;NULL;63212;419
3199;NULL;63278;419
3200;NULL;63209;420
3201;NULL;63202;420
3202;NULL;63212;420
3203;NULL;63277;420
3204;NULL;63215;420
3205;NULL;63204;420
3206;NULL;63203;420
3207;NULL;63207;420
3208;NULL;63205;420
3209;NULL;63278;420
3210;NULL;63205;421
3211;NULL;63204;421
3212;NULL;63207;421
3213;NULL;63202;421
3214;NULL;63277;421
3215;NULL;63212;421
3216;NULL;63203;421
3217;NULL;63278;421
3218;NULL;63209;421
3219;NULL;63215;421
3250;9;63202;450
3251;9;63207;450
3252;9;63204;450
3253;9;63203;450
3254;9;63278;450
3255;9;63215;450
3256;9;63209;450
3257;9;63212;450
3258;9;63205;450
3259;9;63277;450
3260;9;63204;451
3261;8;63277;451
3262;9;63212;451
3263;7;63207;451
3264;7;63278;451
3265;8;63205;451
3266;9;63202;451
3267;8;63203;451
3268;6;63209;451
3269;7;63215;451
3270;8;63213;452
3271;8;63221;452
3272;7;63219;452
3273;8;63218;452
3274;6;63217;452
3275;7;63279;452
3276;7;63216;452
3277;6;63280;452
3278;9;63517;452
3279;8;63208;452
3280;9;63212;453
3281;9;63277;453
3282;6;63205;453
3283;9;63215;453
3284;6;63204;453
3285;9;63203;453
3286;8;63207;453
3287;7;63209;453
3288;8;63202;453
3289;6;63278;453
3290;8;63216;454
3291;7;63517;454
3292;7;63280;454
3293;7;63221;454
3294;7;63208;454
3295;7;63217;454
3296;7;63213;454
3297;6;63219;454
3298;6;63218;454
3299;8;63279;454
